secID,publishDate,endDate,tRevenue,revenue,COGS,operateProfit,TProfit,NIncome,NIncomeAttrP,basicEPS,sellExp,adminExp
000538.XSHE,2022-03-26,2021-12-31,36373919016.03,36373919016.03,26498435121.98,3485168544.81,3481646183.78,2796336042.39,2803621556.87,2.21,3896216726.54,1410822722.31
000547.XSHE,2025-04-19,2024-12-31,1868864473.05,1868864473.05,2089225023.56,-1883691101.97,-1898608109.49,-1840348256.39,-1672729462.14,-1.05,140156669.62,890074943.84
000547.XSHE,2025-04-19,2023-12-31,1862575225.19,1862575225.19,2190680987.92,-2286393349.28,-2293262901.82,-2257064820.2,-1924185876.37,-1.2,164091910.78,937823869.84
000547.XSHE,2025-01-21,2023-12-31,1862575225.19,1862575225.19,2188341159.44,-2286393349.28,-2293262901.82,-2257064820.2,-1924185876.37,-1.2,166431739.26,937823869.84
000547.XSHE,2024-04-30,2023-12-31,1862575225.19,1862575225.19,2188341159.44,-2329691936.57,-2336561489.11,-2293991570.14,-1950391845.97,-1.22,166431739.26,938482756.64
000547.XSHE,2025-01-21,2022-12-31,3564167602.82,3564167602.82,2588665237.95,52270510.95,40059526.01,64188498.6,32973069.04,0.02,165924568.53,763803101.96
000547.XSHE,2025-01-21,2022-12-31,3564167602.82,3564167602.82,2588665237.95,52270510.95,40059526.01,63992175.36,32762454.59,0.02,165924568.53,763803101.96
000547.XSHE,2024-06-29,2022-12-31,3564167602.82,3564167602.82,2588665237.95,57408327.13,45197342.19,68698011.4,36259697.59,0.02,165924568.53,763430545.36
000547.XSHE,2024-04-30,2022-12-31,3564167602.82,3564167602.82,2588665237.95,57408327.13,45197342.19,68698011.4,36259697.59,,165924568.53,763430545.36
000547.XSHE,2024-04-30,2022-12-31,3564167602.82,3564167602.82,2588665237.95,57408327.13,45197342.19,68501688.16,36049083.14,0.02,165924568.53,763430545.36
000547.XSHE,2023-04-22,2022-12-31,3456203001.05,3456203001.05,2512223995.73,48993492.64,36782507.7,60283176.91,34679532.18,0.02,139628368.53,766618220.3
000547.XSHE,2025-01-21,2021-12-31,4225396550.73,4225396550.73,2769926715.1,655492029.28,668326360.57,639333525.97,627585329.17,0.39,168933449.72,770355712.09
000547.XSHE,2025-01-21,2021-12-31,4225396550.73,4225396550.73,2769926715.1,655492029.28,668326360.57,639333525.97,627585329.17,0.39,168933449.72,770355712.09
000547.XSHE,2024-06-29,2021-12-31,4225396550.73,4225396550.73,2769926715.1,694158246.43,706992577.72,669334811.42,650902328.22,0.41,168933449.72,770355712.09
000547.XSHE,2024-06-29,2021-12-31,4225396550.73,4225396550.73,2769926715.1,694158246.43,706992577.72,669334811.42,650902328.22,0.41,168933449.72,770355712.09
000547.XSHE,2024-04-30,2021-12-31,4225396550.73,4225396550.73,2769926715.1,694158246.43,706992577.72,669334811.42,650902328.22,,168933449.72,770355712.09
000547.XSHE,2023-04-22,2021-12-31,4143867010.79,4143867010.79,2750645151.81,674147410.76,686981742.05,653566473.31,644201382.43,0.4,126131279.89,769698872.93
000547.XSHE,2022-04-26,2021-12-31,4143867010.79,4143867010.79,2750645151.81,674147410.76,686981742.05,653566473.31,644201382.43,0.4,126131279.89,769698872.93
000559.XSHE,2025-04-26,2024-12-31,12868427458.12,12868427458.12,10567693442.93,1036121045.65,1040147676.32,957419861.48,951002411.22,0.29,154551790.09,1000183073.61
000559.XSHE,2025-04-26,2023-12-31,14486808920.82,14486808920.82,12333363500.56,929909508.05,934969716.29,831838285.35,821520182.86,0.25,130744453.65,1014788692.08
000559.XSHE,2024-04-30,2023-12-31,14486808920.82,14486808920.82,12248737432.21,929909508.05,934969716.29,831838285.35,821520182.86,0.25,215370522.0,1014788692.08
000559.XSHE,2024-04-30,2022-12-31,14014955322.22,14014955322.22,12158904455.79,846215826.03,855301076.56,817723881.54,809067163.48,0.24,198631190.44,945645463.28
000559.XSHE,2024-04-30,2022-12-31,14014955322.22,14014955322.22,12158904455.79,846215826.03,855301076.56,817723881.54,809067163.48,0.24,198631190.44,945645463.28
000559.XSHE,2023-03-28,2022-12-31,14014955322.22,14014955322.22,12158904455.79,846215826.03,855301076.56,817743272.75,809095215.7,0.24,198631190.44,945645463.28
000559.XSHE,2023-03-28,2021-12-31,14322135324.57,14322135324.57,12416488894.82,752040288.68,759376370.33,701229290.23,686493962.08,0.21,154570192.02,974900629.43
000559.XSHE,2022-04-01,2021-12-31,14322135324.57,14322135324.57,12416488894.82,752040288.68,759376370.33,701229290.23,686493962.08,0.21,154570192.02,974900629.43
000559.XSHE,2022-03-30,2021-12-31,14322135324.57,14322135324.57,12416488894.82,752040288.68,759376370.33,701229290.23,686493962.08,0.21,154570192.02,974900629.43
000563.XSHE,2026-02-10,2025-12-31,2952464974.09,2952464974.09,1042668639.94,1909796334.15,1907591070.71,1432568054.95,1432568054.95,0.2801,,
000563.XSHE,2026-02-10,2024-12-31,2927639556.38,2927639556.38,1091931891.68,1835707664.7,1825724073.48,1361053904.36,1361053904.36,0.2661,,
000563.XSHE,2025-03-18,2024-12-31,2927639556.38,2927639556.38,1091931891.68,1835707664.7,1825724073.48,1361053904.36,1361053904.36,0.2661,,
000563.XSHE,2025-03-18,2023-12-31,2812799741.8,2812799741.8,1367505634.23,1445294107.57,1436593847.32,1082484801.86,1082484801.86,0.2117,,
000563.XSHE,2024-03-18,2023-12-31,2812799741.8,2812799741.8,1367505634.23,1445294107.57,1436593847.32,1082484801.86,1082484801.86,0.2117,,
000563.XSHE,2024-03-18,2022-12-31,1925914104.39,1925914104.39,807941210.0,1117972894.39,1114562956.98,837981739.71,837981739.71,0.2114,,
000563.XSHE,2023-04-28,2022-12-31,1925914104.39,1925914104.39,807941210.0,1117972894.39,1114562956.98,837981739.71,837981739.71,0.2114,,
000563.XSHE,2023-04-28,2021-12-31,1908556376.16,1908556376.16,931068139.02,977488237.14,977421111.26,732224654.54,732224654.54,0.1847,,
000563.XSHE,2022-04-28,2021-12-31,1908556376.16,1908556376.16,931068139.02,977488237.14,977421111.26,732224654.54,732224654.54,0.1847,,
000568.XSHE,2025-04-28,2024-12-31,31196248208.33,31196248208.33,3888116183.93,18206848930.25,18205298819.04,13497778570.89,13472986476.01,9.18,3538382615.99,1361755275.66
000568.XSHE,2025-04-28,2023-12-31,30233301388.26,30233301388.26,3537151403.15,17841832969.1,17805957556.44,13288660023.21,13246394700.59,9.02,3974425526.92,1365436474.56
000568.XSHE,2024-04-27,2023-12-31,30233301388.26,30233301388.26,3537151403.15,17841832969.1,17805957556.44,13288660023.21,13246394700.59,9.02,3974425526.92,1365436474.56
000568.XSHE,2024-04-27,2022-12-31,25123563271.62,25123563271.62,3369528394.02,13846877713.04,13854751640.29,10410589104.43,10365383281.8,7.06,3448771046.02,1368670743.8
000568.XSHE,2023-04-29,2022-12-31,25123563271.62,25123563271.62,3369528394.02,13846877713.04,13854751640.29,10410589104.43,10365383281.8,7.06,3448771046.02,1368670743.8
000568.XSHE,2023-04-29,2021-12-31,20642261724.37,20642261724.37,2952431488.31,10590430267.33,10550959488.12,7937262386.93,7955554351.73,5.43,3599211604.56,1193828697.63
000568.XSHE,2022-04-29,2021-12-31,20642261724.37,20642261724.37,2952431488.31,10590430267.33,10550959488.12,7937262386.93,7955554351.73,5.43,3599211604.56,1193828697.63
000581.XSHE,2025-04-18,2024-12-31,11167263155.85,11167263155.85,9137167016.39,1758420324.26,1757214336.68,1717171190.56,1659533740.63,1.71,173294600.83,1416869425.83
000581.XSHE,2025-04-18,2023-12-31,11093141950.98,11093141950.98,9238560615.04,1921643976.93,1934344592.32,1913149530.09,1837291259.68,1.88,142323212.3,1279967886.04
000581.XSHE,2024-04-16,2023-12-31,11093141950.98,11093141950.98,9150312640.74,1921643976.93,1934344592.32,1913149530.09,1837291259.68,1.88,230571186.6,1279967886.04
000581.XSHE,2024-04-16,2022-12-31,12729634917.03,12729634917.03,11016385488.8,181626325.36,179614433.34,190946008.25,118819836.3,0.09,189528090.71,1167875186.2
000581.XSHE,2024-04-16,2022-12-31,12729634917.03,12729634917.03,11016385488.8,181626325.36,179614433.34,190946008.25,118819836.3,0.09,189528090.71,1167875186.2
000581.XSHE,2023-04-28,2022-12-31,12729634917.03,12729634917.03,11016385488.8,181626325.36,179614433.34,190946008.25,118819836.3,0.09,189528090.71,1167875186.2
000581.XSHE,2024-04-16,2021-12-31,13682426710.95,13682426710.95,11220367713.57,2765213733.9,2740360366.1,2649364676.15,2575371419.8,2.57,264651432.56,1207279101.88
000581.XSHE,2023-04-28,2021-12-31,13682426710.95,13682426710.95,11220367713.57,2765213733.9,2740360366.1,2649364676.15,2575371419.8,2.57,264651432.56,1207279101.88
000581.XSHE,2022-04-19,2021-12-31,13682426710.95,13682426710.95,11220367713.57,2765213733.9,2740360366.1,2649364676.15,2575371419.8,2.57,264651432.56,1207279101.88
000596.XSHE,2025-04-28,2024-12-31,23577928065.99,23577928065.99,4738054529.34,7750180603.13,7795587209.4,5706611578.81,5517251073.1,10.44,6181762995.5,1520641138.89
000596.XSHE,2025-04-28,2023-12-31,20253526598.02,20253526598.02,4239850906.91,6282930114.77,6332145832.55,4726269820.89,4589164052.8,8.68,5436773057.25,1438093664.38
000596.XSHE,2024-04-27,2023-12-31,20253526598.02,20253526598.02,4239850906.91,6282930114.77,6332145832.55,4726269820.89,4589164052.8,8.68,5436773057.25,1438093664.38
000596.XSHE,2024-04-27,2022-12-31,16713234153.52,16713234153.52,3816322045.01,4452730467.19,4470492048.73,3251834164.49,3143144732.08,5.95,4668185055.13,1223447592.24
000596.XSHE,2023-04-29,2022-12-31,16713234153.52,16713234153.52,3816322045.01,4452730467.19,4470492048.73,3251834164.49,3143144732.08,5.95,4668185055.13,1223447592.24
000596.XSHE,2023-04-29,2021-12-31,13269826266.04,13269826266.04,3304077011.92,3101609060.97,3171293934.56,2374331639.47,2297894413.25,4.45,4008075483.08,1073630895.1
000596.XSHE,2022-04-30,2021-12-31,13269826266.04,13269826266.04,3304077011.92,3101609060.97,3171293934.56,2374331639.47,2297894413.25,4.45,4008075483.08,1073630895.1
000598.XSHE,2025-04-18,2024-12-31,9048669804.99,9048669804.99,5297679219.12,2413271155.18,2417208043.28,2054837409.34,1996116861.08,0.6704,176647962.68,585827890.54
000598.XSHE,2025-04-18,2023-12-31,8086535650.22,8086535650.22,4823682274.29,2172534885.06,2181913702.51,1889497257.14,1843412411.08,0.6204,150846692.66,523368005.01
000598.XSHE,2024-04-19,2023-12-31,8086535650.22,8086535650.22,4823682274.29,2172534885.06,2181913702.51,1889497257.14,1843412411.08,0.6204,150846692.66,523368005.01
000598.XSHE,2024-04-19,2022-12-31,7629679194.08,7629679194.08,4694297488.72,1971975957.44,1963000237.64,1692294510.9,1617502478.76,0.5443,140836688.89,469036940.36
000598.XSHE,2023-04-26,2022-12-31,7629679194.08,7629679194.08,4694297488.72,1971975957.44,1963000237.64,1692619464.94,1617825694.92,0.5444,140836688.89,469036940.36
000598.XSHE,2023-04-26,2021-12-31,6750959586.98,6750959586.98,4069763735.9,1770119801.95,1773149085.34,1510810830.33,1493697027.17,0.5032,125422140.74,445965477.26
000598.XSHE,2022-04-22,2021-12-31,6732361617.91,6732361617.91,4050434794.24,1770850774.54,1773880057.93,1511541802.92,1494427999.76,0.5004,125422140.74,445965477.26
000600.XSHE,2025-04-24,2024-12-31,23517238270.44,23517238270.44,19907324971.02,816215099.55,821983651.02,695929580.11,531160092.2,0.296,173426387.53,2036729752.13
000600.XSHE,2025-04-24,2023-12-31,19583001400.39,19583001400.39,17242909560.25,217005280.11,330388003.29,214456906.56,188626276.07,0.105,137247164.99,1615814362.92
000600.XSHE,2024-04-26,2023-12-31,18946080722.31,18946080722.31,16711156641.81,166122115.2,279504838.38,171206216.39,167000930.98,0.093,137247164.99,1584330932.04
000600.XSHE,2024-04-26,2022-12-31,18305827330.29,18305827330.29,16392960895.89,125308075.44,242604233.95,156501272.63,106491834.65,0.059,93167433.17,1144676294.55
000600.XSHE,2023-04-27,2022-12-31,18305827330.29,18305827330.29,16392960895.89,125308075.44,242604233.95,150885683.4,102988567.87,0.057,93167433.17,1144676294.55
000600.XSHE,2023-04-27,2021-12-31,15040803080.87,15040803080.87,15761344364.47,-3362119111.65,-3234495460.84,-2746941278.92,-2210300112.88,-1.234,82501612.03,1173980975.78
000600.XSHE,2022-04-21,2021-12-31,15040803080.87,15040803080.87,15761344364.47,-3362119111.65,-3234495460.84,-2746941278.92,-2210300112.88,-1.234,82501612.03,1173980975.78
000625.XSHE,2025-04-11,2024-12-31,159733034213.25,159733034213.25,135869023071.45,6624149896.59,6757527907.25,6104174527.85,7321363897.24,0.74,7538352413.16,10906672697.5
000625.XSHE,2025-04-11,2023-12-31,151297706646.97,151297706646.97,125190310396.69,10447476610.97,10589196757.49,9501899040.97,11327463013.15,1.15,5977551549.91,10077382182.9
000625.XSHE,2024-04-18,2023-12-31,151297706646.97,151297706646.97,123522656353.72,10447476610.97,10589196757.49,9501899040.97,11327463013.15,1.15,7645205592.88,10077382182.9
000625.XSHE,2024-04-18,2022-12-31,121252864085.4,121252864085.4,96409610873.76,7633737707.09,7708257084.09,7745026102.6,7798785367.38,0.8,5138270162.95,7847903063.52
000625.XSHE,2023-04-18,2022-12-31,121252864085.4,121252864085.4,96409610873.76,7633737707.09,7708257084.09,7744682355.97,7798451093.72,0.796,5138270162.95,7847903063.52
000625.XSHE,2023-04-18,2021-12-31,105141877237.05,105141877237.05,87648705534.14,3730523462.21,3820608835.73,3604218189.98,3552463320.03,0.3616,4645654234.59,7014683687.25
000625.XSHE,2022-04-28,2021-12-31,105141877237.05,105141877237.05,87648705534.14,3730523462.21,3820608835.73,3604218189.98,3552463320.03,0.47,4645654234.59,7014683687.25
000627.XSHE,2024-04-30,2023-12-31,49698873747.47,49698873747.47,51539723140.43,-1840849392.96,-1868003480.95,-1281498939.26,-651758543.03,-0.13,,
000627.XSHE,2024-04-30,2022-12-31,49615695080.12,49615695080.12,49370104821.1,245590259.02,224778091.07,510619669.47,274051117.04,0.06,,
000627.XSHE,2023-04-22,2022-12-31,49615695080.12,49615695080.12,49370104821.1,245590259.02,224778091.07,510619669.47,274051117.04,0.06,,
000627.XSHE,2023-04-22,2021-12-31,49583190777.91,49583190777.91,49200986819.25,382203958.66,343123042.95,880217955.94,470713660.35,0.1,,
000627.XSHE,2022-04-30,2021-12-31,49583190777.91,49583190777.91,49200986819.25,382203958.66,343123042.95,880217955.94,470713660.35,0.1,,
000629.XSHE,2025-05-17,2024-12-31,13208840921.58,13208840921.58,12206666617.02,355400675.92,332666219.85,289022091.0,285202656.19,0.0307,119374653.17,612290863.22
000629.XSHE,2025-03-29,2024-12-31,13208840921.58,13208840921.58,12206666617.02,355400675.92,332666219.85,289022091.0,285202656.19,0.0307,119374653.17,612290863.22
000629.XSHE,2025-05-17,2023-12-31,14380138064.21,14380138064.21,12308717606.59,1210908818.07,1182028268.22,1072149112.57,1057656335.0,0.1184,112588848.77,793163123.97
000629.XSHE,2025-05-17,2023-12-31,14380138064.21,14380138064.21,12308717606.59,1210908818.07,1182028268.22,1072149112.57,1057656335.0,0.1184,112588848.77,793163123.97
000629.XSHE,2025-03-29,2023-12-31,14380138064.21,14380138064.21,12308717606.59,1210908818.07,1182028268.22,1072149112.57,1057656335.0,0.1184,112588848.77,793163123.97
000629.XSHE,2024-03-26,2023-12-31,14380138064.21,14380138064.21,12308717606.59,1210908818.07,1182028268.22,1072149112.57,1057656335.0,0.1184,112588848.77,793163123.97
000629.XSHE,2025-05-17,2022-12-31,15087546372.12,15087546372.12,12628667787.76,1470297172.58,1460329416.06,1365782925.94,1344278217.74,0.1565,118303942.09,774025627.87
000629.XSHE,2024-03-26,2022-12-31,15087546372.12,15087546372.12,12628667787.76,1470297172.58,1460329416.06,1365782925.94,1344278217.74,0.1565,118303942.09,774025627.87
000629.XSHE,2023-03-28,2022-12-31,15087546372.12,15087546372.12,12628667787.76,1470297172.58,1460329416.06,1365718140.75,1344212828.3,0.1565,118303942.09,774025627.87
000629.XSHE,2023-03-28,2021-12-31,14060273802.78,14060273802.78,11259289630.17,1723819862.59,1688245170.12,1455558700.31,1327735224.52,0.1546,121694691.54,897757024.91
000629.XSHE,2022-03-29,2021-12-31,14060273802.78,14060273802.78,11259289630.17,1723819862.59,1688245170.12,1455558700.31,1327735224.52,0.1546,121694691.54,897757024.91
000630.XSHE,2025-04-23,2024-12-31,145531399282.95,145531399282.95,135217194767.56,5528995288.92,5507589684.15,3811317329.56,2808595667.89,0.22,100970461.1,2558588887.2
000630.XSHE,2025-04-23,2023-12-31,137453847565.82,137453847565.82,127479264917.91,5396398955.86,5391665154.49,3794577343.97,2699176213.13,0.21,103162785.44,2563357656.51
000630.XSHE,2024-04-29,2023-12-31,137453847565.82,137453847565.82,127479264917.91,5396398955.86,5391665154.49,3794577343.97,2699176213.13,0.21,103162785.44,2563357656.51
000630.XSHE,2024-04-29,2022-12-31,121848098815.21,121848098815.21,110088877844.32,7343885149.04,7339976452.81,5250843810.83,4184269806.64,0.33,100486975.12,2120759606.0
000630.XSHE,2023-04-15,2022-12-31,121845466281.57,121845466281.57,114704917545.35,4005769634.08,4003113242.88,3180239566.53,2730365502.55,0.26,95761580.19,1806693532.14
000630.XSHE,2023-04-15,2021-12-31,131033652129.77,131033652129.77,123434991691.81,4529765227.37,4508063508.77,3470415771.8,3101437393.52,0.29,103011502.09,1336600747.24
000630.XSHE,2022-04-20,2021-12-31,131033652129.77,131033652129.77,123434991691.81,4529765227.37,4508063508.77,3470415771.8,3101437393.52,0.29,103011502.09,1336600747.24
000636.XSHE,2025-04-15,2024-12-31,4939246038.11,4939246038.11,3992211249.67,390009762.41,368146829.39,330947413.75,337368788.8,0.29,91921774.29,539006737.1
000636.XSHE,2025-04-15,2023-12-31,4221429523.25,4221429523.25,3616353835.77,207450831.08,183184623.9,181186020.52,173478853.85,0.15,93070462.85,487579400.59
000636.XSHE,2024-04-16,2023-12-31,4221429523.25,4221429523.25,3615458930.11,207450831.08,183184623.9,181186020.52,173478853.85,0.15,93965368.51,487579400.59
000636.XSHE,2024-04-16,2022-12-31,3873931995.77,3873931995.77,3177849230.31,327651803.74,347387736.54,339652728.96,327237346.74,0.31,76965540.73,515657389.56
000636.XSHE,2023-03-28,2022-12-31,3873931995.77,3873931995.77,3177849230.31,327651803.74,347387736.54,339452727.47,327037938.38,0.31,76965540.73,515657389.56
000636.XSHE,2023-03-28,2021-12-31,5055059922.78,5055059922.78,3491448668.56,1087798860.2,1078921978.66,950902158.06,943116841.86,1.05,80270166.71,597147527.14
000636.XSHE,2022-04-28,2021-12-31,5055059922.78,5055059922.78,3441833883.19,1087798860.2,1078921978.66,950902158.06,943116841.86,1.05,80270166.71,646762312.51
000650.XSHE,2025-04-26,2024-12-31,4074892927.7,4074892927.7,2528880748.84,774985676.38,774618231.94,566585713.01,481911678.36,0.35,462529141.32,334652834.35
000650.XSHE,2025-04-26,2023-12-31,5032146123.81,5032146123.81,3164091640.85,898634863.2,898860221.55,629410311.31,567257498.51,0.41,540433015.43,316282270.61
000650.XSHE,2024-04-26,2023-12-31,5032146123.81,5032146123.81,3164091640.85,898634863.2,898860221.55,629410311.31,567257498.51,0.41,540433015.43,316282270.61
000650.XSHE,2024-04-26,2022-12-31,5153215069.28,5153215069.28,3266276548.18,953263271.29,953539857.97,711542378.63,574430143.03,0.41,558578853.92,362040687.84
000650.XSHE,2023-04-26,2022-12-31,5153215069.28,5153215069.28,3266276548.18,953263271.29,953539857.97,711556917.04,574441773.76,0.41,558578853.92,362040687.84
000650.XSHE,2023-04-26,2021-12-31,4935755208.61,4935755208.61,3061415247.6,1036928028.53,1034418377.72,799873787.75,665024502.45,0.48,596230420.9,310737353.58
000650.XSHE,2022-04-26,2021-12-31,4935755208.61,4935755208.61,3061415247.6,1036928028.53,1034418377.72,799873787.75,665024502.45,0.48,596230420.9,310737353.58
000651.XSHE,2025-04-28,2024-12-31,190038071604.78,189163654064.64,133496119623.36,36988437925.6,36895995848.3,32371069287.35,32184570372.28,5.83,9753022469.17,12961693695.86
000651.XSHE,2025-04-28,2023-12-31,205018123834.21,203979266387.09,143953487220.05,32864780357.76,32815703838.19,27719022913.59,29017387604.18,5.22,14801702209.41,13304297300.05
000651.XSHE,2024-04-30,2023-12-31,205018123834.21,203979266387.09,141625549746.95,32864780357.76,32815703838.19,27719022913.59,29017387604.18,5.22,17129639682.51,13304297300.05
000651.XSHE,2024-04-30,2022-12-31,190150672542.13,188988382706.68,139784387882.78,27284097086.18,27217384842.61,23011344353.11,24506623782.46,4.43,11285451112.27,11549394164.02
000651.XSHE,2023-04-29,2022-12-31,190150672542.13,188988382706.68,139784387882.78,27284097086.18,27217384842.61,23011344353.11,24506623782.46,4.43,11285451112.27,11549394164.02
000651.XSHE,2023-04-29,2021-12-31,189654033523.5,187868874892.71,142251638589.87,26677365292.0,26803237498.57,22831893632.89,23063732372.62,4.04,11581735617.31,10347956944.08
000651.XSHE,2022-04-30,2021-12-31,189654033523.5,187868874892.71,142251638589.87,26677365292.0,26803237498.57,22831893632.89,23063732372.62,4.04,11581735617.31,10347956944.08
000661.XSHE,2025-04-21,2024-12-31,13465627318.38,13465627318.38,1922614260.08,3295911041.1,3139321888.13,2707513470.35,2583058408.54,6.42,4439064543.46,3368330813.99
000661.XSHE,2025-04-21,2023-12-31,14566039611.98,14566039611.98,2043949906.12,5588050187.37,5510269037.24,4775817526.49,4532483532.14,11.21,3970191849.56,2679882974.04
000661.XSHE,2024-03-20,2023-12-31,14566039611.98,14566039611.98,2043949906.12,5588050187.37,5510269037.24,4775817526.49,4532483532.14,11.21,3970191849.56,2679882974.04
000661.XSHE,2024-03-20,2022-12-31,12627188966.71,12627188966.71,1514873045.41,4967862392.0,4924151428.88,4215218400.65,4140523803.4,10.29,3806968357.56,2182037573.45
