secID,publishDate,endDate,cashCEquiv,fixedAssets,TAssets,TLiab,TShEquity,retainedEarnings,paidInCapital,AR,inventories,TCA,TCL
002236.XSHE,2024-04-16,2023-12-31,15971005114.47,4937180876.88,52881927214.0,16997832815.0,35884094399.0,23334051186.55,3294468990.0,16276803954.03,5332608544.02,41062096679.53,16310207051.64
002236.XSHE,2024-04-16,2022-12-31,8029878650.77,4643617574.85,46252893804.54,20034522045.21,26218371759.33,17872654791.67,3033161170.0,15411908561.5,7315372440.02,34769527633.93,18846676410.22
002236.XSHE,2023-10-21,2022-12-31,8029878650.77,4643617574.85,46252893804.54,20034522045.21,26218371759.33,17872654791.67,3033161170.0,15411908561.5,7315372440.02,34769527633.93,18846676410.22
002236.XSHE,2023-08-26,2022-12-31,8029878650.77,4643617574.85,46252893804.54,20034522045.21,26218371759.33,17872654791.67,3033161170.0,15411908561.5,7315372440.02,34769527633.93,18846676410.22
002236.XSHE,2023-04-28,2022-12-31,8029878650.77,4643617574.85,46252893804.54,20034522045.21,26218371759.33,17872654791.67,3033161170.0,15411908561.5,7315372440.02,34769527633.93,18846676410.22
002236.XSHE,2023-04-28,2022-12-31,8029878650.77,4643617574.85,46252893804.54,20034522045.21,26218371759.33,17872654791.67,3033161170.0,15411908561.5,7315372440.02,34769527633.93,18846676410.22
002236.XSHE,2023-04-28,2021-12-31,7731002784.77,2187435714.17,44055872021.97,19885527513.83,24170344508.14,16331012273.48,2994550730.0,14654490643.49,6810041288.82,33504805328.83,17412190426.03
002236.XSHE,2022-10-29,2021-12-31,7731002784.77,2187435714.17,44055872021.97,19885527513.83,24170344508.14,16331012273.48,2994550730.0,14654490643.49,6810041288.82,33504805328.83,17412190426.03
002236.XSHE,2022-08-20,2021-12-31,7731002784.77,2187435714.17,44055872021.97,19885527513.83,24170344508.14,16331012273.48,2994550730.0,14654490643.49,6810041288.82,33504805328.83,17412190426.03
002236.XSHE,2022-04-23,2021-12-31,7731002784.77,2187435714.17,44055872021.97,19885527513.83,24170344508.14,16331012273.48,2994550730.0,14654490643.49,6810041288.82,33504805328.83,17412190426.03
002236.XSHE,2022-04-23,2021-12-31,7731002784.77,2187435714.17,44055872021.97,19885527513.83,24170344508.14,16331012273.48,2994550730.0,14654490643.49,6810041288.82,33504805328.83,17412190426.03
002241.XSHE,2025-10-25,2024-12-31,17466492869.05,21803396794.34,82706773086.83,48658696377.72,34048076709.11,18712252682.6,3486344744.0,17881372031.94,10478868878.63,49439525376.46,44956954765.76
002241.XSHE,2025-08-22,2024-12-31,17466492869.05,21803396794.34,82706773086.83,48658696377.72,34048076709.11,18712252682.6,3486344744.0,17881372031.94,10478868878.63,49439525376.46,44956954765.76
002241.XSHE,2025-04-22,2024-12-31,17466492869.05,21803396794.34,82706773086.83,48658696377.72,34048076709.11,18712252682.6,3486344744.0,17881372031.94,10478868878.63,49439525376.46,44956954765.76
002241.XSHE,2025-03-27,2024-12-31,17466492869.05,21803396794.34,82706773086.83,48658696377.72,34048076709.11,18712252682.6,3486344744.0,17881372031.94,10478868878.63,49439525376.46,44956954765.76
002241.XSHE,2025-03-27,2023-12-31,14737312329.71,22305456354.63,73744409441.15,42216845125.49,31527564315.66,17038581549.12,3420403200.0,12424618676.81,10794894394.42,40041162034.82,33442091355.6
002241.XSHE,2024-10-24,2023-12-31,14737312329.71,22305456354.63,73744409441.15,42216845125.49,31527564315.66,17038581549.12,3420403200.0,12424618676.81,10794894394.42,40041162034.82,33442091355.6
002241.XSHE,2024-08-15,2023-12-31,14737312329.71,22305456354.63,73744409441.15,42216845125.49,31527564315.66,17038581549.12,3420403200.0,12424618676.81,10794894394.42,40041162034.82,33442091355.6
002241.XSHE,2024-04-25,2023-12-31,14737312329.71,22305456354.63,73744409441.15,42216845125.49,31527564315.66,17038581549.12,3420403200.0,12424618676.81,10794894394.42,40041162034.82,33442091355.6
002241.XSHE,2024-03-28,2023-12-31,14737312329.71,22305456354.63,73744409441.15,42216845125.49,31527564315.66,17038581549.12,3420403200.0,12424618676.81,10794894394.42,40041162034.82,33442091355.6
002241.XSHE,2024-03-28,2022-12-31,12682871091.8,21459756268.25,77268551594.87,47008949710.77,30259601884.1,16509551595.59,3420403200.0,14396180782.93,17348670744.58,45563001041.75,42721072191.81
002241.XSHE,2023-10-27,2022-12-31,12682871091.8,21459756268.25,77237279487.95,46977677603.85,30259601884.1,16509551595.59,3420403200.0,14396180782.93,17348670744.58,45563001041.75,42721072191.81
002241.XSHE,2023-08-29,2022-12-31,12682871091.8,21459756268.25,77237279487.95,46977677603.85,30259601884.1,16509551595.59,3420403200.0,14396180782.93,17348670744.58,45563001041.75,42721072191.81
002241.XSHE,2023-04-18,2022-12-31,12682871091.8,21459756268.25,77237279487.95,46977677603.85,30259601884.1,16509551595.59,3420403200.0,14396180782.93,17348670744.58,45563001041.75,42721072191.81
002241.XSHE,2023-04-18,2022-12-31,12682871091.8,21459756268.25,77176355467.91,46918530513.73,30257824954.18,16507798239.34,3420403200.0,14396180782.93,17348670744.58,45563001041.75,42721072191.81
002241.XSHE,2023-04-18,2021-12-31,10048521696.09,18123352480.76,61079051133.27,33147662425.0,27931388708.27,15372823358.48,3416321036.0,11899214525.92,12082308485.38,35161968318.68,29802982214.81
002241.XSHE,2022-10-28,2021-12-31,10048521696.09,18123352480.76,61079051133.27,33147662425.0,27931388708.27,15372823358.48,3416321036.0,11899214525.92,12082308485.38,35161968318.68,29802982214.81
002241.XSHE,2022-08-30,2021-12-31,10048521696.09,18123352480.76,61079051133.27,33147662425.0,27931388708.27,15372823358.48,3416321036.0,11899214525.92,12082308485.38,35161968318.68,29802982214.81
002241.XSHE,2022-04-27,2021-12-31,10048521696.09,18123352480.76,61079051133.27,33147662425.0,27931388708.27,15372823358.48,3416321036.0,11899214525.92,12082308485.38,35161968318.68,29802982214.81
002241.XSHE,2022-03-30,2021-12-31,10048521696.09,18123352480.76,61079051133.27,33147662425.0,27931388708.27,15372823358.48,3416321036.0,11899214525.92,12082308485.38,35161968318.68,29802982214.81
002304.XSHE,2025-10-31,2024-12-31,21748297978.37,5571618070.98,67345265219.62,15652219365.74,51693045853.88,48399383170.36,1506445074.0,8994904.73,19732881051.73,50324864503.54,15258522338.13
002304.XSHE,2025-08-19,2024-12-31,21748297978.37,5571618070.98,67345265219.62,15652219365.74,51693045853.88,48399383170.36,1506445074.0,8994904.73,19732881051.73,50324864503.54,15258522338.13
002304.XSHE,2025-04-29,2024-12-31,21748297978.37,5571618070.98,67345265219.62,15652219365.74,51693045853.88,48399383170.36,1506445074.0,8994904.73,19732881051.73,50324864503.54,15258522338.13
002304.XSHE,2025-04-29,2024-12-31,21748297978.37,5571618070.98,67345265219.62,15652219365.74,51693045853.88,48399383170.36,1506445074.0,8994904.73,19732881051.73,50324864503.54,15258522338.13
002304.XSHE,2025-04-29,2023-12-31,25812787646.86,5305626964.48,69792287455.91,17742423481.05,52049863974.86,48746028613.08,1506445074.0,3528778.28,18954235402.25,52534737606.56,17175794099.96
002304.XSHE,2024-10-31,2023-12-31,25812787646.86,5305626964.48,69792287455.91,17742423481.05,52049863974.86,48746028613.08,1506445074.0,3528778.28,18954235402.25,52534737606.56,17175794099.96
002304.XSHE,2024-08-30,2023-12-31,25812787646.86,5305626964.48,69792287455.91,17742423481.05,52049863974.86,48746028613.08,1506445074.0,3528778.28,18954235402.25,52534737606.56,17175794099.96
002304.XSHE,2024-04-27,2023-12-31,25812787646.86,5305626964.48,69792287455.91,17742423481.05,52049863974.86,48746028613.08,1506445074.0,3528778.28,18954235402.25,52534737606.56,17175794099.96
002304.XSHE,2024-04-27,2023-12-31,25812787646.86,5305626964.48,69792287455.91,17742423481.05,52049863974.86,48746028613.08,1506445074.0,3528778.28,18954235402.25,52534737606.56,17175794099.96
002304.XSHE,2024-04-27,2022-12-31,24375449432.33,5794773069.53,67972824646.81,20448281133.0,47524543513.81,44364203149.57,1506988000.0,45142892.78,17729258966.54,51512173877.08,19928299823.2
002304.XSHE,2023-10-28,2022-12-31,24375449432.33,5794773069.53,67964247134.43,20439798530.68,47524448603.75,44364111297.61,1506988000.0,45142892.78,17729258966.54,51512173877.08,19928299823.2
002304.XSHE,2023-08-29,2022-12-31,24375449432.33,5794773069.53,67964247134.43,20439798530.68,47524448603.75,44364111297.61,1506988000.0,45142892.78,17729258966.54,51512173877.08,19928299823.2
002304.XSHE,2023-04-26,2022-12-31,24375449432.33,5794773069.53,67964247134.43,20439798530.68,47524448603.75,44364111297.61,1506988000.0,45142892.78,17729258966.54,51512173877.08,19928299823.2
002304.XSHE,2023-04-26,2022-12-31,24375449432.33,5794773069.53,67964247134.43,20439798530.68,47524448603.75,44364111297.61,1506988000.0,45142892.78,17729258966.54,51512173877.08,19928299823.2
002304.XSHE,2023-04-26,2021-12-31,20955831010.12,6276466308.05,67798704193.76,25317393935.97,42481310257.79,39505614090.53,1506988000.0,1247949.91,16803093441.81,49764643087.08,24733308659.87
002304.XSHE,2022-10-28,2021-12-31,20955831010.12,6276466308.05,67798704193.76,25317393935.97,42481310257.79,39505614090.53,1506988000.0,1247949.91,16803093441.81,49764643087.08,24733308659.87
002304.XSHE,2022-08-27,2021-12-31,20955831010.12,6276466308.05,67798704193.76,25317393935.97,42481310257.79,39505614090.53,1506988000.0,1247949.91,16803093441.81,49764643087.08,24733308659.87
002304.XSHE,2022-04-29,2021-12-31,20955831010.12,6276466308.05,67798704193.76,25317393935.97,42481310257.79,39505614090.53,1506988000.0,1247949.91,16803093441.81,49764643087.08,24733308659.87
002304.XSHE,2022-04-29,2021-12-31,20955831010.12,6276466308.05,67798704193.76,25317393935.97,42481310257.79,39505614090.53,1506988000.0,1247949.91,16803093441.81,49764643087.08,24733308659.87
002311.XSHE,2025-10-18,2024-12-31,3478256875.63,16930687726.99,48140586659.7,23044152989.77,25096433669.93,16198667745.26,1663749970.0,2125872345.43,11290384103.3,23489116125.37,18534787077.24
002311.XSHE,2025-07-29,2024-12-31,3478256875.63,16926972419.08,48140586659.7,23044152989.77,25096433669.93,16198667745.26,1663749970.0,2125872345.43,11290384103.3,23489116125.37,18534787077.24
002311.XSHE,2025-04-22,2024-12-31,3478256875.63,16926972419.08,48140586659.7,23044152989.77,25096433669.93,16198667745.26,1663749970.0,2125872345.43,11290384103.3,23489116125.37,18534787077.24
002311.XSHE,2025-04-22,2024-12-31,3478256875.63,16930687726.99,48140586659.7,23044152989.77,25096433669.93,16198667745.26,1663749970.0,2125872345.43,11290384103.3,23489116125.37,18534787077.24
002311.XSHE,2025-04-22,2023-12-31,5476452778.79,16393897552.33,44746735775.61,23835418850.22,20911316925.39,12526305153.2,1663749970.0,2056713658.36,9935863743.13,20905525299.45,18434679598.46
002311.XSHE,2024-10-19,2023-12-31,5476452778.79,16393917170.28,44746735775.61,23835418850.22,20911316925.39,12526305153.2,1663749970.0,2056713658.36,9935863743.13,20905525299.45,18434679598.46
002311.XSHE,2024-07-30,2023-12-31,5476452778.79,16393897552.33,44746735775.61,23835418850.22,20911316925.39,12526305153.2,1663749970.0,2056713658.36,9935863743.13,20905525299.45,18434679598.46
002311.XSHE,2024-04-23,2023-12-31,5476452778.79,16393897552.33,44746735775.61,23835418850.22,20911316925.39,12526305153.2,1663749970.0,2056713658.36,9935863743.13,20905525299.45,18434679598.46
002311.XSHE,2024-04-23,2023-12-31,5476452778.79,16393917170.28,44746735775.61,23835418850.22,20911316925.39,12526305153.2,1663749970.0,2056713658.36,9935863743.13,20905525299.45,18434679598.46
002311.XSHE,2024-04-23,2022-12-31,2260586666.69,14933452189.0,44470388435.88,25110515236.04,19359873199.84,10528173146.82,1661161061.0,1952007881.05,12625081651.36,21217595776.38,17432546407.74
002311.XSHE,2023-10-20,2022-12-31,2260586666.69,14933452189.0,44237781732.31,24887666198.0,19350115534.31,10520540626.11,1661161061.0,1952007881.05,12625081651.36,21217595776.38,17432546407.74
002311.XSHE,2023-08-29,2022-12-31,2260586666.69,14933452189.0,44237781732.31,24887666198.0,19350115534.31,10520540626.11,1661161061.0,1952007881.05,12625081651.36,21217595776.38,17432546407.74
002311.XSHE,2023-04-25,2022-12-31,2260586666.69,14933452189.0,44237781732.31,24887666198.0,19350115534.31,10520540626.11,1661161061.0,1952007881.05,12625081651.36,21217595776.38,17432546407.74
002311.XSHE,2023-04-25,2022-12-31,2260586666.69,14933452189.0,44237781732.31,24887666198.0,19350115534.31,10520540626.11,1661161061.0,1952007881.05,12625081651.36,21217595776.38,17432546407.74
002311.XSHE,2023-04-25,2021-12-31,1739655125.14,11271962992.07,35695097401.96,19721521102.75,15973576299.21,7894011164.82,1661161061.0,1293328829.38,8970187858.27,16150446945.66,13038426471.94
002311.XSHE,2022-10-21,2021-12-31,1739655125.14,11271964642.07,35648579800.09,19715195063.65,15933384736.44,7854254002.84,1661161061.0,1293328829.38,8922903666.78,16103162754.17,13038426471.94
002311.XSHE,2022-09-21,2021-12-31,1739655125.14,11271962992.07,35648579800.09,19715195063.65,15933384736.44,7854254002.84,1661161061.0,1293328829.38,8922903666.78,16103162754.17,13038426471.94
002311.XSHE,2022-08-30,2021-12-31,1739655125.14,11271962992.07,35648579800.09,19715195063.65,15933384736.44,7854254002.84,1661161061.0,1293328829.38,8922903666.78,16103162754.17,13038426471.94
002311.XSHE,2022-04-12,2021-12-31,1739655125.14,11271962992.07,35648579800.09,19715195063.65,15933384736.44,7854254002.84,1661161061.0,1293328829.38,8922903666.78,16103162754.17,13038426471.94
002311.XSHE,2022-04-12,2021-12-31,1739655125.14,11271964642.07,35648579800.09,19715195063.65,15933384736.44,7854254002.84,1661161061.0,1293328829.38,8922903666.78,16103162754.17,13038426471.94
002352.XSHE,2025-10-31,2024-12-31,33936101000.0,54058101000.0,213824213000.0,111488992000.0,102335221000.0,39140246000.0,4986187000.0,27714547000.0,2432383000.0,88686806000.0,72193368000.0
002352.XSHE,2025-08-29,2024-12-31,33936101000.0,54058101000.0,213824213000.0,111488992000.0,102335221000.0,39140246000.0,4986187000.0,27714547000.0,2432383000.0,88686806000.0,72193368000.0
002352.XSHE,2025-04-29,2024-12-31,33936101000.0,54058101000.0,213824213000.0,111488992000.0,102335221000.0,39140246000.0,4986187000.0,27714547000.0,2432383000.0,88686806000.0,72193368000.0
002352.XSHE,2025-03-29,2024-12-31,33936101000.0,54058101000.0,213824213000.0,111488992000.0,102335221000.0,39140246000.0,4986187000.0,27714547000.0,2432383000.0,88686806000.0,72193368000.0
002352.XSHE,2025-03-29,2023-12-31,41974505000.0,53929854000.0,221490655000.0,118206995000.0,103283660000.0,38835999000.0,4895202000.0,25133487000.0,2440425000.0,90990680000.0,73989641000.0
002352.XSHE,2024-10-30,2023-12-31,41974505000.0,53929854000.0,221490655000.0,118206995000.0,103283660000.0,38835999000.0,4895202000.0,25133487000.0,2440425000.0,90990680000.0,73989641000.0
002352.XSHE,2024-08-29,2023-12-31,41974505000.0,53929854000.0,221490655000.0,118206995000.0,103283660000.0,38835999000.0,4895202000.0,25133487000.0,2440425000.0,90990680000.0,73989641000.0
002352.XSHE,2024-04-30,2023-12-31,41974505000.0,53929854000.0,221490655000.0,118206995000.0,103283660000.0,38835999000.0,4895202000.0,25133487000.0,2440425000.0,90990680000.0,73989641000.0
002352.XSHE,2024-03-27,2023-12-31,41974505000.0,53929854000.0,221490655000.0,118206995000.0,103283660000.0,38835999000.0,4895202000.0,25133487000.0,2440425000.0,90990680000.0,73989641000.0
002352.XSHE,2024-03-27,2022-12-31,41062750000.0,43657404000.0,216842707000.0,118556658000.0,98286049000.0,33371351000.0,4895202000.0,25560433000.0,1948354000.0,90673493000.0,77676909000.0
002352.XSHE,2023-10-31,2022-12-31,41062750000.0,43657404000.0,216842707000.0,118556658000.0,98286049000.0,33371351000.0,4895202000.0,25560433000.0,1948354000.0,90673493000.0,77676909000.0
002352.XSHE,2023-08-29,2022-12-31,41062750000.0,43657404000.0,216842707000.0,118556658000.0,98286049000.0,33371351000.0,4895202000.0,25560433000.0,1948354000.0,90673493000.0,77676909000.0
002352.XSHE,2023-04-27,2022-12-31,41062750000.0,43657404000.0,216842707000.0,118556658000.0,98286049000.0,33371351000.0,4895202000.0,25560433000.0,1948354000.0,90673493000.0,77676909000.0
002352.XSHE,2023-03-29,2022-12-31,41062750000.0,43657404000.0,216842707000.0,118556658000.0,98286049000.0,33371351000.0,4895202000.0,25560433000.0,1948354000.0,90673493000.0,77676909000.0
002352.XSHE,2023-03-29,2021-12-31,35315051000.0,36925990000.0,209899982000.0,111984735000.0,97915247000.0,28245764000.0,4906213000.0,30441758000.0,1546821000.0,94112124000.0,76021629000.0
002352.XSHE,2022-10-29,2021-12-31,35315051000.0,36925990000.0,209899982000.0,111984735000.0,97915247000.0,28245764000.0,4906213000.0,30441758000.0,1546821000.0,94112124000.0,76021629000.0
002352.XSHE,2022-08-31,2021-12-31,35315051000.0,36925990000.0,209899982000.0,111984735000.0,97915247000.0,28245764000.0,4906213000.0,30441758000.0,1546821000.0,94112124000.0,76021629000.0
002352.XSHE,2022-04-29,2021-12-31,35315051000.0,36925990000.0,209899982000.0,111984735000.0,97915247000.0,28245764000.0,4906213000.0,30441758000.0,1546821000.0,94112124000.0,76021629000.0
002352.XSHE,2022-03-31,2021-12-31,35315051000.0,36925990000.0,209899982000.0,111984735000.0,97915247000.0,28245764000.0,4906213000.0,30441758000.0,1546821000.0,94112124000.0,76021629000.0
002410.XSHE,2025-10-24,2024-12-31,3905302411.51,1525665614.59,10231495208.25,4151986886.98,6079508321.27,2213222437.1,1651944342.0,815303037.86,49556953.69,4915043492.12,4062958850.28
002410.XSHE,2025-08-26,2024-12-31,3905302411.51,1525665614.59,10231495208.25,4151986886.98,6079508321.27,2213222437.1,1651944342.0,815303037.86,49556953.69,4915043492.12,4062958850.28
002410.XSHE,2025-04-29,2024-12-31,3905302411.51,1525665614.59,10231495208.25,4151986886.98,6079508321.27,2213222437.1,1651944342.0,815303037.86,49556953.69,4915043492.12,4062958850.28
002410.XSHE,2025-03-25,2024-12-31,3905302411.51,1525665614.59,10231495208.25,4151986886.98,6079508321.27,2213222437.1,1651944342.0,815303037.86,49556953.69,4915043492.12,4062958850.28
002410.XSHE,2025-03-25,2023-12-31,3696819890.17,1400604566.96,10675950410.05,4297347715.14,6378602694.91,2109617612.57,1664869506.0,842473740.08,48904384.57,4825533733.28,4148739806.54
002410.XSHE,2024-10-31,2023-12-31,3696819890.17,1400604566.96,10675950410.05,4297347715.14,6378602694.91,2109617612.57,1664869506.0,842473740.08,48904384.57,4825533733.28,4148739806.54
002410.XSHE,2024-08-23,2023-12-31,3696819890.17,1400604566.96,10675950410.05,4297347715.14,6378602694.91,2109617612.57,1664869506.0,842473740.08,48904384.57,4825533733.28,4148739806.54
002410.XSHE,2024-04-25,2023-12-31,3696819890.17,1400604566.96,10675950410.05,4297347715.14,6378602694.91,2109617612.57,1664869506.0,842473740.08,48904384.57,4825533733.28,4148739806.54
002410.XSHE,2024-03-26,2023-12-31,3696819890.17,1400604566.96,10675950410.05,4297347715.14,6378602694.91,2109617612.57,1664869506.0,842473740.08,48904384.57,4825533733.28,4148739806.54
002410.XSHE,2024-03-26,2022-12-31,4344497494.78,1424124354.06,11545514659.37,4744386794.44,6801127864.93,2485294292.35,1191298268.0,1039638169.22,86597400.64,5796961421.78,4575928207.78
002410.XSHE,2023-10-27,2022-12-31,4344497494.78,1424124354.06,11545493530.94,4744386794.44,6801106736.5,2485263405.55,1191298268.0,1039638169.22,86597400.64,5796961421.78,4575928207.78
002410.XSHE,2023-08-22,2022-12-31,4344497494.78,1424124354.06,11545493530.94,4744386794.44,6801106736.5,2485263405.55,1191298268.0,1039638169.22,86597400.64,5796961421.78,4575928207.78
002410.XSHE,2023-04-26,2022-12-31,4344497494.78,1424124354.06,11545493530.94,4744386794.44,6801106736.5,2485263405.55,1191298268.0,1039638169.22,86597400.64,5796961421.78,4575928207.78
002410.XSHE,2023-03-25,2022-12-31,4344497494.78,1424124354.06,11545493530.94,4744386794.44,6801106736.5,2485263405.55,1191298268.0,1039638169.22,86597400.64,5796961421.78,4575928207.78
002410.XSHE,2023-03-25,2021-12-31,4049520757.96,823942291.78,10067626141.36,3794882433.78,6272743707.58,1961967413.39,1189324758.0,494634645.36,70893930.79,5121552190.37,3637079617.52
002410.XSHE,2022-10-27,2021-12-31,4049520757.96,823942291.78,10067626141.36,3794882433.78,6272743707.58,1961967413.39,1189324758.0,494634645.36,70893930.79,5121552190.37,3637079617.52
002410.XSHE,2022-08-23,2021-12-31,4049520757.96,823942291.78,10067626141.36,3794882433.78,6272743707.58,1961967413.39,1189324758.0,494634645.36,70893930.79,5121552190.37,3637079617.52
002410.XSHE,2022-04-26,2021-12-31,4049520757.96,823942291.78,10067626141.36,3794882433.78,6272743707.58,1961967413.39,1189324758.0,494634645.36,70893930.79,5121552190.37,3637079617.52
002410.XSHE,2022-03-29,2021-12-31,4049520757.96,823942291.78,10067626141.36,3794882433.78,6272743707.58,1961967413.39,1189324758.0,494634645.36,70893930.79,5121552190.37,3637079617.52
002415.XSHE,2025-10-18,2024-12-31,36271488337.03,15063752296.49,132016200156.14,44515905407.99,87500294748.15,60959912942.15,9233198326.0,37910128735.42,19110711958.11,102480513627.12,37645004001.91
002415.XSHE,2025-08-02,2024-12-31,36271488337.03,15063752296.49,132016200156.14,44515905407.99,87500294748.15,60959912942.15,9233198326.0,37910128735.42,19110711958.11,102480513627.12,37645004001.91
002415.XSHE,2025-04-19,2024-12-31,36271488337.03,15063752296.49,132016200156.14,44515905407.99,87500294748.15,60959912942.15,9233198326.0,37910128735.42,19110711958.11,102480513627.12,37645004001.91
002415.XSHE,2025-04-19,2024-12-31,36271488337.03,15063752296.49,132016200156.14,44515905407.99,87500294748.15,60959912942.15,9233198326.0,37910128735.42,19110711958.11,102480513627.12,37645004001.91
002415.XSHE,2025-04-19,2023-12-31,49638158662.54,11508312342.17,138858122879.55,56694511001.64,82163611877.91,57136620244.01,9330600931.0,35816573511.44,19211444296.82,113161195539.19,44412712293.02
002415.XSHE,2024-10-26,2023-12-31,49638158662.54,11508312342.17,138858122879.55,56694511001.64,82163611877.91,57136620244.01,9330600931.0,35816573511.44,19211444296.82,113161195539.19,44412712293.02
002415.XSHE,2024-08-17,2023-12-31,49638158662.54,11508312342.17,138858122879.55,56694511001.64,82163611877.91,57136620244.01,9330600931.0,35816573511.44,19211444296.82,113161195539.19,44412712293.02
002415.XSHE,2024-04-20,2023-12-31,49629469654.46,11508302317.75,138848007548.55,56684395670.64,82163611877.91,57136620244.01,9330600931.0,35815173511.44,19211434385.32,113151090232.61,44412346531.62
002415.XSHE,2024-04-20,2023-12-31,49629469654.46,11508302317.75,138848007548.55,56684395670.64,82163611877.91,57136620244.01,9330600931.0,35815173511.44,19211434385.32,113151090232.61,44412346531.62
002415.XSHE,2024-04-20,2022-12-31,40011863999.94,8539842630.68,119234833850.69,46263105499.03,72971728351.66,49460423962.05,9430920624.0,29906294410.4,18998222978.81,97906637507.41,34355751080.62
002415.XSHE,2023-10-21,2022-12-31,40011863999.94,8539842630.68,119234602968.11,46263966400.8,72970636567.31,49459757577.51,9430920624.0,29906294410.4,18998222978.81,97906637507.41,34355751080.62
002415.XSHE,2023-08-19,2022-12-31,40011863999.94,8539842630.68,119234602968.11,46263966400.8,72970636567.31,49459757577.51,9430920624.0,29906294410.4,18998222978.81,97906637507.41,34355751080.62
002415.XSHE,2023-04-15,2022-12-31,40011863999.94,8539842630.68,119235059709.22,46265940078.87,72969119630.35,49458801911.81,9430920624.0,29906294410.4,18998222978.81,97906637507.41,34355751080.62
002415.XSHE,2023-04-15,2022-12-31,40011863999.94,8539842630.68,119233282761.47,46263128793.89,72970153967.58,49460240986.49,9430920624.0,29906294410.4,18998222978.81,97906637507.41,34355751080.62
002415.XSHE,2023-04-15,2021-12-31,34721870931.36,6695590671.27,103864543195.18,38469900919.3,65394642275.88,45148877451.52,9335806114.0,26174773100.42,17974112407.6,86019224616.63,33291656347.62
002415.XSHE,2022-10-29,2021-12-31,34721870931.36,6695590671.27,103864543195.18,38469900919.3,65394642275.88,45148877451.52,9335806114.0,26174773100.42,17974112407.6,86019224616.63,33291656347.62
002415.XSHE,2022-08-13,2021-12-31,34721870931.36,6695590671.27,103864543195.18,38469900919.3,65394642275.88,45148877451.52,9335806114.0,26174773100.42,17974112407.6,86019224616.63,33291656347.62
002415.XSHE,2022-04-16,2021-12-31,34721870931.36,6695590671.27,103864543195.18,38469900919.3,65394642275.88,45148877451.52,9335806114.0,26174773100.42,17974112407.6,86019224616.63,33291656347.62
002415.XSHE,2022-04-16,2021-12-31,34721870931.36,6695590671.27,103864543195.18,38469900919.3,65394642275.88,45148877451.52,9335806114.0,26174773100.42,17974112407.6,86019224616.63,33291656347.62
002466.XSHE,2025-10-30,2024-12-31,5767215219.3,12479566608.48,68677871984.34,19495531711.56,49182340272.78,15293327291.52,1641221583.0,534635818.47,2289046841.37,12850243193.46,5041272420.75
002466.XSHE,2025-08-30,2024-12-31,5767215219.3,12479566608.48,68677871984.34,19495531711.56,49182340272.78,15293327291.52,1641221583.0,534635818.47,2289046841.37,12850243193.46,5041272420.75
002466.XSHE,2025-04-30,2024-12-31,5767215219.3,12479566608.48,68677871984.34,19495531711.56,49182340272.78,15293327291.52,1641221583.0,534635818.47,2289046841.37,12850243193.46,5041272420.75
002466.XSHE,2025-03-27,2024-12-31,5767215219.3,12479566608.48,68677871984.34,19495531711.56,49182340272.78,15293327291.52,1641221583.0,534635818.47,2289046841.37,12850243193.46,5041272420.75
002466.XSHE,2025-03-27,2023-12-31,9588520244.89,9079609360.11,73228464437.61,18991821645.97,54236642791.64,25412924969.84,1641221583.0,4316187708.12,3150500221.8,19629040462.42,6659867085.43
002466.XSHE,2024-10-31,2023-12-31,9588520244.89,9079609360.11,73228464437.61,18991821645.97,54236642791.64,25412924969.84,1641221583.0,4316187708.12,3150500221.8,19629040462.42,6659867085.43
002466.XSHE,2024-08-31,2023-12-31,9588520244.89,9079609360.11,73228464437.61,18991821645.97,54236642791.64,25412924969.84,1641221583.0,4316187708.12,3150500221.8,19629040462.42,6659867085.43
002466.XSHE,2024-04-30,2023-12-31,9588520244.89,9079609360.11,73228464437.61,18991821645.97,54236642791.64,25412924969.84,1641221583.0,4316187708.12,3150500221.8,19629040462.42,6659867085.43
002466.XSHE,2024-03-28,2023-12-31,9588520244.89,9079609360.11,73228464437.61,18991821645.97,54236642791.64,25412924969.84,1641221583.0,4316187708.12,3150500221.8,19629040462.42,6659867085.43
002466.XSHE,2024-03-28,2022-12-31,12461008474.73,8132731060.8,70846492117.36,17778729768.28,53067762349.08,23037870846.85,1641221583.0,7377274205.21,2143943033.33,25989778758.23,7555105928.79
002466.XSHE,2023-10-27,2022-12-31,12461008474.73,8132731060.8,70846492117.36,17778729768.28,53067762349.08,23037870846.85,1641221583.0,7377274205.21,2143943033.33,25989778758.23,7555105928.79
002466.XSHE,2023-08-31,2022-12-31,12461008474.73,8132731060.8,70846492117.36,17778729768.28,53067762349.08,23037870846.85,1641221583.0,7377274205.21,2143943033.33,25989778758.23,7555105928.79
002466.XSHE,2023-04-29,2022-12-31,12461008474.73,8132731060.8,70846492117.36,17778729768.28,53067762349.08,23037870846.85,1641221583.0,7377274205.21,2143943033.33,25989778758.23,7555105928.79
002466.XSHE,2023-03-31,2022-12-31,12461008474.73,8132731060.8,70846492117.36,17778729768.28,53067762349.08,23037870846.85,1641221583.0,7377274205.21,2143943033.33,25989778758.23,7555105928.79
002466.XSHE,2023-03-31,2021-12-31,1987080397.4,4031114017.74,44165325659.12,26013642162.34,18151683496.78,-722487192.88,1477099383.0,648018899.49,871756011.36,6470437993.99,13760228502.0
